"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","VC.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"10010801",2,"Version B","TURN","FLIP","Study2","B",2755,"2",2779,"it",33.333333333333,0
"992842",2,"Version B","TURN","FLIP","Study2","B",2706,"2",2583,"On",0,0
"w10039021",2,"Version B","TURN","FLIP","Study2","B",6009,"2",2950,"around",0,0
"w10054968",2,"Version B","TURN","FLIP","Study2","B",5801,"2",381,"",0,0
"w10063994",2,"Version B","TURN","FLIP","Study2","B",4653,"2",4635,"stop",25,0
"w630134",2,"Version B","TURN","FLIP","Study2","B",2803,"2",7242,"TIDE",25,0
"10010801",2,"Version B","VEHICLE","CHARM","Study2","U",3588,"4",2253,"gas",25,0
"992842",2,"Version B","VEHICLE","CHARM","Study2","U",7076,"4",3347,"Car",75,0
"w10039021",2,"Version B","VEHICLE","CHARM","Study2","U",5034,"4",3716,"train",20,0
"w10054968",2,"Version B","VEHICLE","CHARM","Study2","U",16277,"4",410,"",0,0
"w10063994",2,"Version B","VEHICLE","CHARM","Study2","U",22517,"4",8543,"CAR",75,0
"w630134",2,"Version B","VEHICLE","CHARM","Study2","U",4705,"4",6661,"FINE",0,0
"10010801",2,"Version B","WATER","DRINK","Study2","S",4140,"3",2998,"food",22.222222222222,0
"992842",2,"Version B","WATER","DRINK","Study2","S",2681,"3",7518,"Bank",44.444444444444,0
"w10039021",2,"Version B","WATER","DRINK","Study2","S",5199,"3",17940,"desert",36.363636363636,0
"w10054968",2,"Version B","WATER","DRINK","Study2","S",13006,"3",229,"",0,0
"w10063994",2,"Version B","WATER","DRINK","Study2","S",4819,"3",5587,"wet",0,0
"w630134",2,"Version B","WATER","DRINK","Study2","S",3980,"3",2710,"RAIN",66.666666666667,0
"10010801",2,"Version B","WRIST","BRACELET","Study2","S",4575,"4",3997,"joint",15.384615384615,0
"992842",2,"Version B","WRIST","BRACELET","Study2","S",5072,"4",2707,"Band",33.333333333333,0
"w10039021",2,"Version B","WRIST","BRACELET","Study2","S",6092,"4",3266,"watch",30.769230769231,0
"w10054968",2,"Version B","WRIST","BRACELET","Study2","S",7156,"4",4223,"",0,0
"w10063994",2,"Version B","WRIST","BRACELET","Study2","S",8717,"4",5070,"Arm",18.181818181818,0
"w630134",2,"Version B","WRIST","BRACELET","Study2","S",10770,"4",5575,"WRONG",15.384615384615,0
"w319580",3,"Version C","ABLE","CRACKLE","Study2","U",4044,"4",1225,"",0,0
"w958053_mae",3,"Version C","ABLE","CRACKLE","Study2","U",6142,"4",27945,"ready",33.333333333333,0
"w961986_ARR",3,"Version C","ABLE","CRACKLE","Study2","U",3322,"4",5961,"can",40,0
"w992888",3,"Version C","ABLE","CRACKLE","Study2","U",2243,"4",2245,"cn",22.222222222222,0
"w319580",3,"Version C","ACTRESS","STAR","Study2","F",3769,"3",1550,"STAR",100,100
"w958053_mae",3,"Version C","ACTRESS","STAR","Study2","F",6407,"3",17290,"female",20,0
"w961986_ARR",3,"Version C","ACTRESS","STAR","Study2","F",2891,"3",2881,"star",100,100
"w992888",3,"Version C","ACTRESS","STAR","Study2","F",2657,"3",2487,"play",25,0
"w319580",3,"Version C","AIRCRAFT","PLANE","Study2","F",4044,"5",3947,"AIRPLANE",76.923076923077,0
"w958053_mae",3,"Version C","AIRCRAFT","PLANE","Study2","F",9231,"5",10639,"plane",100,100
"w961986_ARR",3,"Version C","AIRCRAFT","PLANE","Study2","F",5946,"5",3260,"plane",100,100
"w992888",3,"Version C","AIRCRAFT","PLANE","Study2","F",4633,"5",3910,"plane",100,100
"w319580",3,"Version C","AWAY","GONE","Study2","S",2512,"4",3257,"FAR",0,0
"w958053_mae",3,"Version C","AWAY","GONE","Study2","S",4836,"4",8014,"",0,0
"w961986_ARR",3,"Version C","AWAY","GONE","Study2","S",2970,"4",2678,"gone",100,100
"w992888",3,"Version C","AWAY","GONE","Study2","S",1486,"4",1556,"go",66.666666666667,0
"w319580",3,"Version C","BALLOON","POP","Study2","F",3318,"4",2372,"AIR",0,0
"w958053_mae",3,"Version C","BALLOON","POP","Study2","F",4942,"4",17223,"air",0,0
"w961986_ARR",3,"Version C","BALLOON","POP","Study2","F",3092,"4",2284,"pop",100,100
"w992888",3,"Version C","BALLOON","POP","Study2","F",1950,"4",2067,"pop",100,100
"w319580",3,"Version C","BANG","FUZZY","Study2","U",4696,"2",1306,"",0,0
"w958053_mae",3,"Version C","BANG","FUZZY","Study2","U",4978,"4",14492,"pop ",0,0
"w961986_ARR",3,"Version C","BANG","FUZZY","Study2","U",3041,"2",2888,"gun",25,0
"w992888",3,"Version C","BANG","FUZZY","Study2","U",2763,"2",2237,"bang",0,0
"w319580",3,"Version C","BANKER","MONEY","Study2","F",4108,"4",3019,"MONEY",100,100
"w958053_mae",3,"Version C","BANKER","MONEY","Study2","F",6698,"4",10496,"money",100,100
"w961986_ARR",3,"Version C","BANKER","MONEY","Study2","F",11251,"4",2839,"cash",0,0
"w992888",3,"Version C","BANKER","MONEY","Study2","F",1812,"4",3923,"money",100,100
"w319580",3,"Version C","BRACELET","WRIST","Study2","S",4513,"4",2164,"",0,0
"w958053_mae",3,"Version C","BRACELET","WRIST","Study2","S",6725,"4",13395,"charm ",20,0
"w961986_ARR",3,"Version C","BRACELET","WRIST","Study2","S",3133,"4",3756,"wrist",100,100
"w992888",3,"Version C","BRACELET","WRIST","Study2","S",2331,"4",2287,"wrist",100,100
"w319580",3,"Version C","BRAWL","FIGHT","Study2","F",2618,"2",8779,"FUED",22.222222222222,0
"w958053_mae",3,"Version C","BRAWL","FIGHT","Study2","F",5277,"2",7853,"fight",100,100
"w961986_ARR",3,"Version C","BRAWL","FIGHT","Study2","F",3266,"2",2592,"fight",100,100
"w992888",3,"Version C","BRAWL","FIGHT","Study2","F",2633,"2",2487,"fight",100,100
"w319580",3,"Version C","BREAKABLE","GLASS","Study2","F",4770,"5",1545,"",0,0
"w958053_mae",3,"Version C","BREAKABLE","GLASS","Study2","F",8321,"5",6332,"",0,0
"w961986_ARR",3,"Version C","BREAKABLE","GLASS","Study2","F",19759,"5",3683,"glass",100,100
"w992888",3,"Version C","BREAKABLE","GLASS","Study2","F",3029,"5",2088,"glass",100,100
"w319580",3,"Version C","CAR","DRIVER","Study2","B",5403,"3",5061,"",0,0
"w958053_mae",3,"Version C","CAR","DRIVER","Study2","B",19796,"3",20928,"truck",18.181818181818,0
"w961986_ARR",3,"Version C","CAR","DRIVER","Study2","B",2987,"3",4834,"alarm",18.181818181818,0
"w992888",3,"Version C","CAR","DRIVER","Study2","B",1875,"3",7745,"vehicle",30.769230769231,0
"w319580",3,"Version C","CARBON","ELEMENT","Study2","S",6072,"5",3215,"ELEMENT",100,100
"w958053_mae",3,"Version C","CARBON","ELEMENT","Study2","S",14062,"5",9018,"steel",33.333333333333,0
"w961986_ARR",3,"Version C","CARBON","ELEMENT","Study2","S",6798,"5",2959,"element",100,100
"w992888",3,"Version C","CARBON","ELEMENT","Study2","S",3531,"5",1903,"element",100,100
"w319580",3,"Version C","CHARM","VEHICLE","Study2","U",3379,"4",1163,"",0,0
"w958053_mae",3,"Version C","CHARM","VEHICLE","Study2","U",5735,"4",20679,"braclet",42.857142857143,0
"w961986_ARR",3,"Version C","CHARM","VEHICLE","Study2","U",9220,"4",3864,"luck",18.181818181818,0
"w992888",3,"Version C","CHARM","VEHICLE","Study2","U",2273,"4",9166,"bracelet",40,0
"w319580",3,"Version C","CHILDREN","MIRROR","Study2","U",4345,"4",3199,"CHILD",18.181818181818,0
"w958053_mae",3,"Version C","CHILDREN","MIRROR","Study2","U",6455,"4",9172,"kids",20,0
"w961986_ARR",3,"Version C","CHILDREN","MIRROR","Study2","U",3819,"4",3853,"park",20,0
"w992888",3,"Version C","CHILDREN","MIRROR","Study2","U",3784,"4",1995,"play",0,0
"w319580",3,"Version C","CLEAR","MOAT","Study2","U",3612,"4",1263,"",0,0
"w958053_mae",3,"Version C","CLEAR","MOAT","Study2","U",6347,"4",13972,"clean",22.222222222222,0
"w961986_ARR",3,"Version C","CLEAR","MOAT","Study2","U",2840,"4",3085,"water",44.444444444444,0
"w992888",3,"Version C","CLEAR","MOAT","Study2","U",3622,"4",6316,"mundane",36.363636363636,0
"w319580",3,"Version C","CLOTH","STRETCH","Study2","U",5039,"2",2853,"",0,0
"w958053_mae",3,"Version C","CLOTH","STRETCH","Study2","U",7997,"2",13509,"clothes",28.571428571429,0
"w961986_ARR",3,"Version C","CLOTH","STRETCH","Study2","U",8372,"2",4104,"cake",18.181818181818,0
"w992888",3,"Version C","CLOTH","STRETCH","Study2","U",1943,"2",2114,"attire",46.153846153846,0
"w319580",3,"Version C","CLOTHES","CAKE","Study2","U",3489,"4",5727,"CLOSET",40,0
"w958053_mae",3,"Version C","CLOTHES","CAKE","Study2","U",7938,"5",9407,"shirt",0,0
"w961986_ARR",3,"Version C","CLOTHES","CAKE","Study2","U",3467,"4",2874,"pin",0,0
"w992888",3,"Version C","CLOTHES","CAKE","Study2","U",2804,"4",3636,"attie",44.444444444444,0
"w319580",3,"Version C","COFFIN","DEAD","Study2","F",2934,"4",8500,"DEAD",100,100
"w958053_mae",3,"Version C","COFFIN","DEAD","Study2","F",5803,"4",6937,"urn",0,0
"w961986_ARR",3,"Version C","COFFIN","DEAD","Study2","F",2462,"4",2828,"dead",100,100
"w992888",3,"Version C","COFFIN","DEAD","Study2","F",2279,"4",2561,"death",66.666666666667,0
"w319580",3,"Version C","COLD","CHILL","Study2","B",4425,"2",4891,"CHILL",100,100
"w958053_mae",3,"Version C","COLD","CHILL","Study2","B",6204,"2",11826,"freeze",0,0
"w961986_ARR",3,"Version C","COLD","CHILL","Study2","B",2434,"2",3569,"flu",25,0
"w992888",3,"Version C","COLD","CHILL","Study2","B",1857,"2",3890,"chilly",90.909090909091,100
"w319580",3,"Version C","COMMUNICATION","PHONE","Study2","S",7751,"8",3617,"TALK",0,0
"w958053_mae",3,"Version C","COMMUNICATION","PHONE","Study2","S",10544,"8",8781,"news",44.444444444444,0
"w961986_ARR",3,"Version C","COMMUNICATION","PHONE","Study2","S",5844,"8",5958,"phone",100,100
"w992888",3,"Version C","COMMUNICATION","PHONE","Study2","S",9405,"8",3085,"talking",16.666666666667,0
"w319580",3,"Version C","CUT","CHOP","Study2","B",4217,"2",1412,"",0,0
"w958053_mae",3,"Version C","CUT","CHOP","Study2","B",6471,"2",8230,"rip",28.571428571429,0
"w961986_ARR",3,"Version C","CUT","CHOP","Study2","B",2506,"2",4409,"chop",100,100
"w992888",3,"Version C","CUT","CHOP","Study2","B",1946,"2",4750,"slice",22.222222222222,0
"w319580",3,"Version C","DOG","FURRY","Study2","B",3798,"2",5251,"FLUFFY",54.545454545455,0
"w958053_mae",3,"Version C","DOG","FURRY","Study2","B",4528,"2",13409,"canine",0,0
"w961986_ARR",3,"Version C","DOG","FURRY","Study2","B",2596,"2",3549,"paw",0,0
"w992888",3,"Version C","DOG","FURRY","Study2","B",1245,"2",1404,"cat",0,0
"w319580",3,"Version C","DONKEY","MULE","Study2","B",4227,"4",2794,"MUEL",75,100
"w958053_mae",3,"Version C","DONKEY","MULE","Study2","B",4780,"4",20925,"burro",22.222222222222,0
"w961986_ARR",3,"Version C","DONKEY","MULE","Study2","B",3069,"4",2515,"mule",100,100
"w992888",3,"Version C","DONKEY","MULE","Study2","B",2416,"4",3265,"mule",100,100
"w319580",3,"Version C","DRINK","WATER","Study2","S",4252,"3",1783,"",0,0
"w958053_mae",3,"Version C","DRINK","WATER","Study2","S",5171,"3",5538,"get",25,0
"w961986_ARR",3,"Version C","DRINK","WATER","Study2","S",3074,"3",3152,"sip",0,0
"w992888",3,"Version C","DRINK","WATER","Study2","S",1870,"3",1967,"water",100,100
"w319580",3,"Version C","EAT","DINE","Study2","B",3014,"4",1244,"",0,0
"w958053_mae",3,"Version C","EAT","DINE","Study2","B",6368,"4",21882,"intake",60,0
"w961986_ARR",3,"Version C","EAT","DINE","Study2","B",3305,"4",3805,"food",25,0
"w992888",3,"Version C","EAT","DINE","Study2","B",3085,"4",4503,"food",25,0
"w319580",3,"Version C","ELECTION","MAZE","Study2","U",3675,"6",2395,"VOTE",25,0
"w958053_mae",3,"Version C","ELECTION","MAZE","Study2","U",6874,"6",19499,"selection",15.384615384615,0
"w961986_ARR",3,"Version C","ELECTION","MAZE","Study2","U",3407,"6",5487,"maize",88.888888888889,100
"w992888",3,"Version C","ELECTION","MAZE","Study2","U",4646,"6",3683,"vote",25,0
"w319580",3,"Version C","END","ADJOURN","Study2","B",4317,"4",1560,"",0,0
"w958053_mae",3,"Version C","END","ADJOURN","Study2","B",5634,"4",11000,"fin",20,0
"w961986_ARR",3,"Version C","END","ADJOURN","Study2","B",2920,"4",5073,"begin",16.666666666667,0
"w992888",3,"Version C","END","ADJOURN","Study2","B",8111,"4",2362,"begin",16.666666666667,0
"w319580",3,"Version C","EQUAL","RIGHTS","Study2","S",6101,"4",3858,"",0,0
"w958053_mae",3,"Version C","EQUAL","RIGHTS","Study2","S",5806,"4",14762,"",0,0
"w961986_ARR",3,"Version C","EQUAL","RIGHTS","Study2","S",3920,"4",6243,"rights",100,100
"w992888",3,"Version C","EQUAL","RIGHTS","Study2","S",10467,"4",1813,"rights",100,100
"w319580",3,"Version C","FAVORITE","BEST","Study2","F",3102,"5",1070,"",0,0
"w958053_mae",3,"Version C","FAVORITE","BEST","Study2","F",6511,"5",16338,"",0,0
"w961986_ARR",3,"Version C","FAVORITE","BEST","Study2","F",3604,"5",4451,"great",44.444444444444,0
"w992888",3,"Version C","FAVORITE","BEST","Study2","F",3667,"5",3194,"good",0,0
"w319580",3,"Version C","FICTION","LISTEN","Study2","U",3850,"5",4822,"REALITY",46.153846153846,0
"w958053_mae",3,"Version C","FICTION","LISTEN","Study2","U",5730,"5",11226,"fact",20,0
"w961986_ARR",3,"Version C","FICTION","LISTEN","Study2","U",3546,"5",4773,"lie",66.666666666667,0
"w992888",3,"Version C","FICTION","LISTEN","Study2","U",3895,"5",2169,"book",0,0
"w319580",3,"Version C","FIGHT","FEUD","Study2","B",4571,"3",5585,"FUED",75,100
"w958053_mae",3,"Version C","FIGHT","FEUD","Study2","B",5215,"3",8635,"brawl",0,0
"w961986_ARR",3,"Version C","FIGHT","FEUD","Study2","B",3252,"3",7386,"brawl",0,0
"w992888",3,"Version C","FIGHT","FEUD","Study2","B",1840,"3",1881,"brawl",0,0
"w319580",3,"Version C","FLIP","TURN","Study2","F",2973,"2",3990,"FLOP",0,0
"w958053_mae",3,"Version C","FLIP","TURN","Study2","F",4895,"2",3977,"",0,0
"w961986_ARR",3,"Version C","FLIP","TURN","Study2","F",2730,"2",2611,"turn",100,100
"w992888",3,"Version C","FLIP","TURN","Study2","F",1306,"2",1380,"out",28.571428571429,0
"w319580",3,"Version C","GAME","CLUE","Study2","B",2825,"4",1315,"",0,0
"w958053_mae",3,"Version C","GAME","CLUE","Study2","B",4390,"3",8499,"board",0,0
"w961986_ARR",3,"Version C","GAME","CLUE","Study2","B",4911,"4",2784,"cube",75,100
"w992888",3,"Version C","GAME","CLUE","Study2","B",2523,"4",1841,"over",25,0
"w319580",3,"Version C","GROUND","EARTH","Study2","S",4183,"4",9812,"FLOOR",20,0
"w958053_mae",3,"Version C","GROUND","EARTH","Study2","S",57889,"4",8107,"land",22.222222222222,0
"w961986_ARR",3,"Version C","GROUND","EARTH","Study2","S",12866,"4",3453,"earth",100,100
"w992888",3,"Version C","GROUND","EARTH","Study2","S",2954,"4",2621,"hog",25,0
"w319580",3,"Version C","HATE","NAME","Study2","U",2458,"4",3035,"",0,0
"w958053_mae",3,"Version C","HATE","NAME","Study2","U",4831,"4",6653,"love",25,0
"w961986_ARR",3,"Version C","HATE","NAME","Study2","U",2111,"4",3373,"love",25,0
"w992888",3,"Version C","HATE","NAME","Study2","U",4039,"4",1366,"lov",0,0
"w319580",3,"Version C","HAVE","OWN","Study2","S",2713,"3",2852,"",0,0
"w958053_mae",3,"Version C","HAVE","OWN","Study2","S",5728,"3",9261,"had",0,0
"w961986_ARR",3,"Version C","HAVE","OWN","Study2","S",2579,"3",4818,"hold",28.571428571429,0
"w992888",3,"Version C","HAVE","OWN","Study2","S",2046,"3",4499,"get",0,0
"w319580",3,"Version C","HEAD","SCALP","Study2","B",7787,"3",4268,"",0,0
"w958053_mae",3,"Version C","HEAD","SCALP","Study2","B",4803,"3",11672,"hunter",0,0
"w961986_ARR",3,"Version C","HEAD","SCALP","Study2","B",3048,"3",5714,"scalp",100,100
"w992888",3,"Version C","HEAD","SCALP","Study2","B",2101,"3",3079,"foot",0,0
"w319580",3,"Version C","JAR","MASON","Study2","S",3566,"3",2812,"MASON",100,100
"w958053_mae",3,"Version C","JAR","MASON","Study2","S",4270,"3",9294,"glass",40,0
"w961986_ARR",3,"Version C","JAR","MASON","Study2","S",3314,"3",3280,"mason",100,100
"w992888",3,"Version C","JAR","MASON","Study2","S",2578,"3",1921,"mason",100,100
"w319580",3,"Version C","JOKE","KEYS","Study2","U",5071,"3",3013,"HUMOR",0,0
"w958053_mae",3,"Version C","JOKE","KEYS","Study2","U",4890,"3",23982,"trickster ",30.769230769231,0
"w961986_ARR",3,"Version C","JOKE","KEYS","Study2","U",2718,"3",4402,"riddle",20,0
"w992888",3,"Version C","JOKE","KEYS","Study2","U",1665,"3",3353,"laugh",0,0
"w319580",3,"Version C","LEAGUE","BASEBALL","Study2","F",4972,"7",4142,"BASEBALL",100,100
"w958053_mae",3,"Version C","LEAGUE","BASEBALL","Study2","F",7127,NA,10538,"football",50,0
"w961986_ARR",3,"Version C","LEAGUE","BASEBALL","Study2","F",4577,"7",3693,"baseball",100,100
"w992888",3,"Version C","LEAGUE","BASEBALL","Study2","F",4570,"7",3457,"baseball",100,100
"w319580",3,"Version C","LIE","TRUTH","Study2","S",3179,"3",9243,"",0,0
"w958053_mae",3,"Version C","LIE","TRUTH","Study2","S",5164,"3",29886,"sneaky",0,0
"w961986_ARR",3,"Version C","LIE","TRUTH","Study2","S",3145,"3",7458,"truth",100,100
"w992888",3,"Version C","LIE","TRUTH","Study2","S",1652,"3",2433,"truth",100,100
"w319580",3,"Version C","LONELY","ALONE","Study2","S",3878,"5",1659,"ALONE",100,100
"w958053_mae",3,"Version C","LONELY","ALONE","Study2","S",6343,"5",8627,"alone",100,100
"w961986_ARR",3,"Version C","LONELY","ALONE","Study2","S",3581,"5",3652,"alone",100,100
"w992888",3,"Version C","LONELY","ALONE","Study2","S",3406,"5",4344,"lonesome",61.538461538462,0
"w319580",3,"Version C","LONG","EXTENSION","Study2","B",5524,"5",6810,"EXTENSION",100,100
"w958053_mae",3,"Version C","LONG","EXTENSION","Study2","B",6402,"4",19996,"lenght",26.666666666667,0
"w961986_ARR",3,"Version C","LONG","EXTENSION","Study2","B",3937,"5",4495,"stretch",12.5,0
"w992888",3,"Version C","LONG","EXTENSION","Study2","B",2295,"5",2509,"short",28.571428571429,0
"w319580",3,"Version C","LOVE","AFFECTION","Study2","B",4595,"6",1900,"HATE",30.769230769231,0
"w958053_mae",3,"Version C","LOVE","AFFECTION","Study2","B",10794,"6",10745,"adore",28.571428571429,0
"w961986_ARR",3,"Version C","LOVE","AFFECTION","Study2","B",3572,"6",11262,"lust",15.384615384615,0
"w992888",3,"Version C","LOVE","AFFECTION","Study2","B",4414,"5",1764,"hate",30.769230769231,0
"w319580",3,"Version C","MAROON","JUSTICE","Study2","U",3906,"6",5498,"FIVE",36.363636363636,0
"w958053_mae",3,"Version C","MAROON","JUSTICE","Study2","U",6952,"6",8705,"color",16.666666666667,0
"w961986_ARR",3,"Version C","MAROON","JUSTICE","Study2","U",5261,"6",3877,"color",16.666666666667,0
"w992888",3,"Version C","MAROON","JUSTICE","Study2","U",5936,"6",22061,"smile",50,0
"w319580",3,"Version C","Morning","TEMPERATURE","Study2","U",6446,"7",7968,"TEMPERATURE",100,100
"w958053_mae",3,"Version C","Morning","TEMPERATURE","Study2","U",17547,"7",17371,"dew",14.285714285714,0
"w961986_ARR",3,"Version C","Morning","TEMPERATURE","Study2","U",6387,"7",3362,"night",12.5,0
"w992888",3,"Version C","Morning","TEMPERATURE","Study2","U",5011,"7",1873,"night",12.5,0
"w319580",3,"Version C","MYSTERY","DETECTIVE","Study2","B",4743,"5",8241,"CRIME",42.857142857143,0
"w958053_mae",3,"Version C","MYSTERY","DETECTIVE","Study2","B",8345,"5",34857,"unsolved",23.529411764706,0
"w961986_ARR",3,"Version C","MYSTERY","DETECTIVE","Study2","B",4772,"5",8179,"detective",100,100
"w992888",3,"Version C","MYSTERY","DETECTIVE","Study2","B",7209,"5",5391,"murder",26.666666666667,0
"w319580",3,"Version C","NAP","SLEEP","Study2","F",3659,"3",3797,"SLEEPY",90.909090909091,100
"w958053_mae",3,"Version C","NAP","SLEEP","Study2","F",4419,"3",5734,"sleep",100,100
"w961986_ARR",3,"Version C","NAP","SLEEP","Study2","F",3684,"3",3426,"sleep",100,100
"w992888",3,"Version C","NAP","SLEEP","Study2","F",2545,"3",1862,"sleep",100,100
"w319580",3,"Version C","NOISE","LOUD","Study2","S",2945,"5",1021,"",0,0
"w958053_mae",3,"Version C","NOISE","LOUD","Study2","S",5217,"4",9005,"loud",100,100
"w961986_ARR",3,"Version C","NOISE","LOUD","Study2","S",2925,"4",2753,"loud",100,100
"w992888",3,"Version C","NOISE","LOUD","Study2","S",3217,"5",3243,"sound",66.666666666667,0
"w319580",3,"Version C","OBTAIN","MEAT","Study2","U",7618,"5",5869,"GET",57.142857142857,0
"w958053_mae",3,"Version C","OBTAIN","MEAT","Study2","U",8685,"5",3012,"",0,0
"w961986_ARR",3,"Version C","OBTAIN","MEAT","Study2","U",3006,"5",11538,"gain",25,0
"w992888",3,"Version C","OBTAIN","MEAT","Study2","U",3121,"5",2425,"get",57.142857142857,0
"w319580",3,"Version C","OUNCE","BOTH","Study2","U",4232,"4",6101,"",0,0
"w958053_mae",3,"Version C","OUNCE","BOTH","Study2","U",5758,"4",39240,"weight",20,0
"w961986_ARR",3,"Version C","OUNCE","BOTH","Study2","U",2775,"4",4037,"weight",20,0
"w992888",3,"Version C","OUNCE","BOTH","Study2","U",2524,"4",2484,"gram",0,0
"w319580",3,"Version C","PANTHER","CAT","Study2","F",3629,"3",1531,"CAT",100,100
"w958053_mae",3,"Version C","PANTHER","CAT","Study2","F",5953,"3",12075,"cat",100,100
"w961986_ARR",3,"Version C","PANTHER","CAT","Study2","F",3945,"3",2507,"cat",100,100
"w992888",3,"Version C","PANTHER","CAT","Study2","F",2345,"3",1750,"cat",100,100
"w319580",3,"Version C","PAPER","DOCUMENT","Study2","B",5952,"5",5006,"",0,0
"w958053_mae",3,"Version C","PAPER","DOCUMENT","Study2","B",20927,"5",7504,"bag",0,0
"w961986_ARR",3,"Version C","PAPER","DOCUMENT","Study2","B",12848,"5",4592,"document",100,100
"w992888",3,"Version C","PAPER","DOCUMENT","Study2","B",2713,"5",2903,"trai",16.666666666667,0
"w319580",3,"Version C","PENGUIN","BIRD","Study2","F",3608,"4",5986,"SOFT",0,0
"w958053_mae",3,"Version C","PENGUIN","BIRD","Study2","F",7244,"4",8850,"bird",100,100
